number,comment,label
1410623636294283267,حذر الدكتور ليندسي الحاصل على درجة الدكتوراه من جامعة تكساس إلى خطورة اللقاحات السامة التي تتسبب بتجلط الدم وتأثر على الخصوبة والكثير من المشاكل المناعية .,neutral
1411008488742981636,وزارة التعليم: استعداداً للعودة الحضورية..إقبال كبير من الطلبة في الفئة العمرية من 12 إلى 18 عام للحصول على لقاح فيروس كورونا .,neutral
1414345837522661384,جامعةالطائف: تلقي لقاح كورونا ليس شرطًا للترشيح والقبول للدراسة ب جامعة الطائف ولكن لن يسمح بالدخول لمباني الجامعة وفروعها من الأحد ١٤٤٢/١٢/٢٢ه إلا للمحصنين.,neutral
1416141976823607304,🔴 من الخاص 📩 السلام عليكم ابي اسأل مركز اللقاح بجامعة طيبة من متى دوامه والى الساعه كم ينتهون ؟ وجزاكم لله خير,neutral
1397550057252171779,العام الدراسي القادم يشهد العودة الحضورية واشتراط اللقاح لمنسوبي "التعليم" وضمان الحالة الصحية للطلاب. قصة هاشتاق,neutral
1401838303029125122,عاجل: تلقى نحو 70 % من منسوبي وزارة التعليم اللقاحات المضادة لفيروس كورونا وذلك ضمن استعدادات المعلمين لعودة الدراسة حضورياً.,neutral
1412821580305076224,الصحة العالمية : جميع اللقاحات المضادة لفيروس كورونا المعتمدة فعالة ضد متحور دل ت ا - الابتدايي حضوري الاسهم السعودية النقل الخارجي الايطاليه هندالقحطاني الجديده حركة النقل الخارجي,neutral
1416780140823056389,عاجل ورسمياً : 🔴 وزارة الصحة: تؤكد على أهمية تحصين جميع منسوبي التعليم بلقاح فيروس كورونا قبل العودة الحضورية للعام الدراسي المقبل.,neutral
1415608542342615044,مركز لقاحات كورونا كوفيد-19 بجامعة الملك عبدالعزيز يستقبل الهيئات الإشرافية والتعليمية والإدارية والطلاب والطالبات لتلقي اللقاح. الموقع⏬ King Abdulaziz University مركز لقاحات كورونا كوفيد-١٩ بجامعة الملك عبدالعزيز,neutral
1420675976523128833,فيديو | طلاب وطالبات ومنسوبي تعليم جده يبادرون بأخذ لقاح كورونا بمركز اللقاحات بجامعة الملك عبدالعزيز ، استعداداً لعودة حضورية آمنة مع بداية العام الدراسي القادم . خذ الخطوة .. خذ اللقاح الآن,neutral
1407491880762413059,قريبا 🔴 🔺تحديد الفئات المستهدفة من الطلبة للحضور. 🔺تحديد سيناريوهات العودة الحضورية. 🔺تحديد مدة زمنية لأخذ اللقاح .,neutral
1411046781668888576,إقبال من الطلاب والطالبات في الحصول على لقاح كورونا استعداداً للعودة الحضورية. واس عام,neutral
1411046799930966019,🔴 خذ اللقاح .. الدراسة حضوريا .,neutral
1404418710803161088,سمو أمير منطقة المدينة المنورة فيصل بن سلمان يُدشّن مركز لقاح كورونا في جامعة طيبة والذي سيُقدم اللقاح لأهالي المنطقة بطاقة استيعابية تصل إلى 15 ألف مستفيد يومياً.,neutral
1412519369150713862,مركز الخدمات الطبية ب جامعة بيشة يدعو منسوبي الجامعة الذين لم يتلقوا لقاح كورونا إلى مراجعة المركز لتلقي الجرعة الأولى ابتداءً من اليوم الثلاثاء خذ الخطوة خذ اللقاح,neutral
1414629037633327112,بادر بأخذ لقاح كورونا لتكون ضمن الحالات المسموح لها بدخول جامعة بيشة خذ الخطوة خذ اللقاح,neutral
1416439111783702532,جامعة بيشة تهنئ المقبولين للع ام الجامع ي 1443ه خذ الخطوة خذ اللقاح,neutral
1303527623323246598,سي ان ان: وقف المرحلة الثالثة من تجربة لقاح تطوره جامعة اوكسفور مع استرانزيسيا بعد ان اظهر احد المشاركين ردة فعل عكسية اثر تلقيه اللقاح.,neutral
1344179254142128130,خبر عاجل: السلطات المختصة في بريطانيا توافق على استخدام لقاح لفيروس كورونا من ابتكار علماء جامعة أكسفورد,neutral
1421839161061953539,وزارة التعليم 🔻 ستكون الدراسة حضورية للمرحلتين المتوسطة والثانوية لمن حصلوا على جرعتين من اللقاح، أما المرحلة الابتدائية ورياض الأطفال؛ فستكون عودتهم الحضورية مرتبطة بالوصول للحصانة المجتمعية المطلوبة (70٪) من سكان المملكة بجرعتين، أو بتاريخ 30/10/2021 أيهما يسبق.,neutral
1430369994479702018,في جولة على مركز اللقاحات بالمدينة الطبية الاكاديمية.. رئيس الجامعة المكلّف : الجامعة ستصل للتحصين الكامل مع بداية العام الدراسي تحصين 83 بالمائة من منسوبي جامعة الإمام عبد الرحمن بن فيصل بالدمام,neutral
1417164845724708871,⭕ «الصحة»: استعدادا للعودة الحضورية.. يجب تحصين الطلاب ومنسوبي التعليم بلقاح «كورونا» لمزيد من التفاصيل 👇 أخبار اليوم صحف اخبار جده جده الان,neutral
1337330507860865024,وزارة الصحة: المعلمون والمعلمات سيتم منحهم لقاح كورونا "فايزر" من بداية شهر 7 عام 2021م.,neutral
1374757282655961091,الشيمبانزي و أسترازينِكا وأشياءُ أخرى. تم تطوير اللقاح في معهد "جِنَر"، في جامعة أكسفورد، والذي سُمي على إسم إدوارد جِنَر، أبو اللقاحات، والذي لاحظ في نهاية القرن الثامن عشر أن الفتيات، حالبات اللبن، لايُصبن بالجدري الخبيث بعد إصابتهن بجدري البقر الخفيف،,neutral
1374757284207857677,وطوّر لقاح الجدري، وبدأت معه رحلة اللقاحات، إحدى أكثر قصص النجاح إثارة في عالم الطب الحديث. إتفقت جامعة أكسفورد مع شركة إيطالية لتصنيع كمية كبيرة من جرعات اللقاح للبدء في تجربته، لكن منظمة "بيل قَيْتْ" غير الربحية، ومؤسسها مؤسس شركة مايكروسوفت العملاقة، وأحد أثرياء العالم،,neutral
1383745374993612810,تم إفتتاح مواعيد لقاح فايزر بمركز اللقاحات في جامعة الملك عبدالعزيز على منصة مواعيد المنسوبين: من خلال المنصة يتمكن المنسوبين والطلبة أيضاً من الحجز للتابعين (زوج، زوجة، أب، أم،أخ،أخت، عاملة منزلية،سائق) خذ الخطوة خذ الخطوة خذ اللقاح,neutral
1389340917241466883,بإنجاز نفتخر فيه جميعاً و بفضل من الله تعالى وبجهود ادارة ومركز لقاحات كوفيد-١٩ ب جامعة الملك عبدالعزيز وجهود المتطوعين المخلصة من أبناء جامعة المؤسس 🇸🇦 تم تطعيم ٣٠ ألف شخص بمركز اللقاحات بجامعة المؤسس 🇸🇦 خذ الخطوة خذ اللقاح خذ الخطوة كورونا,neutral
1398795382067499016,بفضل الله تعالى وتوفيقه ثم بجهود ادارة ومركز لقاحات كوفيد-١٩ ب جامعة الملك عبدالعزيز تخطينا حاجز تطعيم ٥٠ ألف مستفيد من مركز اللقاحات بجامعة المؤسس 🇸🇦 خذ الخطوة خذ اللقاح خذ الخطوة كورونا,neutral
1410346147802144769,بعد إشادة معالي رئيس الجامعة ومركز تعزيز الصحة بإستكمال منسوبي المعهد تلقي جرعات لقاح كورونا، أقام المعهد حفلا مبسطا للاحتفاء بهذا الانجاز,neutral
1349952303793655808,نجاح أول لقاح سعودي مضاد لفيروس كورونا في جامعة الإمام عبدالرحمن بن فيصل بقيادة الدكتورة إيمان المنصور، وفريقها البحثي من التوصل إلى أول لقاح سعودي ضد فيروس كورونا المستجد. . . هنيئا ل جبل طويق و لوطننا الغالي هذا الإنجاز🇸🇦💚,neutral
1361584923740676102,أخصائي الأمراض المعدية بجامعة مانشستر البريطانية د. ضرار بلعاوي: اللقاحات استطاعت التعامل مع تحورات كورونا بنسبة كبيرة,neutral
1365928437463080960,جامعة الملك عبدالعزيز شكرا لجامعتي توفير تجهيزات لقاح كورونا استعدادات مميزة شكرا لكل القائمين عليها والمتطوعين من طلابنا واساتذتنا 🤍💚,neutral
1382470943029800963,🎥 فيديو| تزاحم وإقبال غير معتاد على مركز لقاحات كورونا في جامعة أم القرى بمكة أمس (الثلاثاء).. وتشير مصادر عكاظ الى أنها بسبب عدم التزام المراجعين بالمواعيد. (متداول) ان تكون اولا,neutral
1384560889567789058,• فوضى أخذ تطعيم لقاح كورونا في جامعة ام القرى بمكة المكرمة لم نرى له مثل في البلاد أين مسئولي وزارة الصحة عن هذا العبث والاستهتار بمنجزات ومكتسبات الوزارة,neutral
1396692789774229509,لا تتردد خذ الخطوة خذ اللقاح لتعود الحياة إلى طبيعتها بإذن الله الجامعة السعودية الإلكترونية,neutral
1368150787327750146,معظم إذا لم يكن جميع من أخذوا لقاح كورونا احسوا بالوهن خلال ٤٨ ساعة من أخذه أتمنى أن تتعاون جهات العمل بتوجيه من SA للسماح للموظفين بأخذ راحة من العمل أو بالسماح لهم بالعمل عن بعد في أول يومين من التطعيم حتى يستعيد لياقته الصحية بدون الحاجةلمراجعة الجهات الصحيةوطلب إجازة,neutral
1247918603946676230,هام - فيديو 🔴 مدير جامعة الملك عبدالعزيز مركز الملك فهد للبحوث الطبية في الجامعة طوروا لقاح لفايروس كورونا عام 2012م وقريبا سيوزع في الأسواق وبالنسبة لـ فايروس كورونا المستجد تم عزل الفايروس تمهيدا لتطوير لقاح له وسيتم تجربته على الحيوانات ومن ثم على الانسان,neutral
1248161908269756416,من حرم جامعة الملك عبد العزيز بجدة لقاح فيروس كورونا سيرى النور والى الأسواق قريبا ويتبعه لقاح فيروس كورونا المستجد (كوفيد-19) بعد تطويره! كلنا مسؤول و معا ضد كورونا,neutral
1248905737939685376,البروفسوره ساره جلبرت تقول للتايمز أنها وفريقها في جامعة أكسفورد واثقون 80% من أنهم سيوفرون لقاحا لفيروس كورونا المحدث في شهر سبتمبر المقبل والحكومة البريطانية تعدها بتوفير ملايين الجنيهات إذا ثبت نجاح التجارب بينما بيل جيتس يؤكد دعمه للتجارب حتى لو خسر الملايين,neutral
1255314382969602049,أعلنت جامعة إكسفور الشهيرة بأنها نجحت في إنتاج لقاح ضد فايروس كورونا تم تجربته على القرود وستقوم بتجربته على نحو 6000 متطوع بحلول الشهر المقبل وإن ثبت نجاحه فقد تتوفر الدفعة الأولى من اللقاح في سبتمبر القادم مما يجعلها إن تأكد نجاحها الأولى بين المتنافسين في ايجاد اللقاح,neutral
1259972069481230338,بشارة قال أستاذ المناعة بجامعة الملك عبد العزيز الدكتور حسين المحضار إن الشركات المعنية بإنتاج اللقاحات على مستوى العالم توصلت إلى 8 لقاحات ضد فيروس كورونا دخلت مرحلة الاختبار على الإنسان ( صحيفة عاجل الإلكترونية ),neutral
1260981152384462849,أخبار مهمة من جامعة أكسفورد تم تجربة لقاح لمرض كوفيد١٩ على القرده و كانت النتيجة تخفيض قوة العدوى و لمضاعفات المصاحبه كصعوبة التنفس النتائج مبشره!,neutral
1261097817797509122,عاجل نتائج دراسة أولية للقاح يجري تطويره في جامعة أوكسفورد البريطانية ضد فيروس كورونا المستجد أظهرت أنه منع إصابة 6 قرود بالعدوى (العربية),neutral
1261699599259099140,بشارة من رويترز عن جامعة أكسفورد لقاح أوكسفورد ضد الكورونا المستجد سيكون جاهزا في سبتمبر ٢٠٢٠!,neutral
1261751254004490241,السـلام هو اللقاح لمواجهة الصراعات العالمية اليوم الدولي للعيش معا في سلام نورة في رمضان جامعة الأميرة نورة نورة و العالم خلك بالبيت PNU,neutral
1262093294554828800,باحث بـ جامعة جازان يفوز بجائزة عالمية لتطوير لقاح ضد كورونا,neutral
1262563848927809538,شخطاط 🔴 جامعة أكسفورد تسجل انتكاسة في لقاحها ضد كورونا بعد اكتشاف أن كل القرود التي شاركت في التجربة رجع لها الفايروس مرة أخرى ☹ وكان اللقاح قد وصف بأنه الأفضل في العالم القرود راحت ملح 🤣🤣🤣,neutral
1272249530398969857,بشرى من جامعة أكسفورد عن بدء صناعة لقاح كورونا السعودية صدى,neutral
1273192229025259520,مع ملاحظة بأن جامعة اوكسفورد البريطانية ستكون أول من أنتج علماؤها لقاح مرض الكورونا حيث تتسابق الدول حاليا على الحصول عليه من الشركة المصنعة له حيث ستتوفر أول دفعة من اللقاح في شهر سبتمبر القادم,neutral
1275707017030782977,عاجل البرازيل تعلن انطلاق تجارب سريرية على البشر للقاح محتمل ضد فيروس كورونا تطوره جامعة أوكسفورد البريطانية لتصبح البرازيل أول دولة بعد بريطانيا تبدأ اختبار هذا اللقاح,neutral
1277320830817615872,عاجل 🔴 منظمة الصحة العالمية تبشر العالم اللقاح الذي تطوره شركة أسترازينيكا في مختبرات جامعة أوكسفورد البريطانية للوقاية من فيروس كورونا هو الأكثر سبقا في العالم وأكثر اللقاحات التي وصلت لمراحل متقدمة من التطوير بريطانيا,neutral
1283921735818063872,من الأخبار المبشرة قبل ساعات حول لقاح كورونا المقدم من جامعة أكسفورد البريطانية فمن المتوقع توزيع اللقاح في سبتمبر القادم بعد شهر ونصف بمشيئة الله ♥️,neutral
1284063577985474560,كشف باحثون في جامعة أكسفورد البريطانية أن اللقاح الذي يجري تطويره لفيروس كورونا المستجد أظهر نتائج واعدة وأظهرت تجارب المرحلة الأولى أن عينات الدم المأخوذة من متطوعين كشفت عن تحفيز اللقاح للجسم على إنتاج أجسام مضادة,neutral
1284752834324500480,عاجل 🔴 جامعة أوكسفورد البريطانية تسابق الوقت لإعلان أول لقاح في العالم ضد فيروس كورونا بعد أن أكد باحثوها نجاحه في القضاء على الفيروس ومن المنتظر أن يكون اللقاح متاحا في الأسواق نهاية شهر سبتمبر 2020 بريطانيا,neutral
1285217912593297408,عاجل 🔴 رئيس الوزراء البريطاني يبشر العالم نتائج تجربة اللقاح ضد فيروس كورونا التي أجرتها جامعة أكسفورد إيجابية جدا بريطانيا,neutral
1285257766018392067,منظمة الصحة العالمية لقاح جامعة أكسفورد أثبت نجاحه وينتقل إلى مرحلة التجارب الأوسع واس عام,neutral
1285258888833630208,الصحة العالمية لقاح جامعة أوكسفورد البريطانية لكورونا أثبت فعاليته,neutral
1285260588789256193,الصحة العالمية لقاح جامعة اكسفورد أثبت نجاحه وينتقل إلى مرحلة التجارب الأوسع تبوك تبوك الان صدى تبوك,neutral
1285261763739557890,منظمة الصحة العالمية لقاح جامعة أكسفورد أثبت نجاحه وينتقل إلى مرحلة التجارب الأوسع,neutral
1285261770949632001,هنأت منظمة الصحة العالمية جامعة أوكسفورد البريطانية على النتائج الناجحة للقاح الذي طورته ضد فيروس كورونا,neutral
1285261763739557890,منظمة الصحة العالمية لقاح جامعة أكسفورد أثبت نجاحه وينتقل إلى مرحلة التجارب الأوسع,neutral
1285335076939669507,جامعة أكسفورد وشركة AstraZeneca يطوران لقاح ChAdOx1 nCoV-19 - يتكون من المواد الوارثية لفيروس كورونا والفيروسات الغدية - لم يسبب أي أعراض جانبية وأنتج أجساما مضادة وخلايا T التي تساعد في تقوية الجهاز المناعي - المرحلة الأولى تضمنت أكثر من ألف مشارك أعمارهم بين 18 و55 عاما,neutral
1285393808730054656,قناة CNBC العربية/ جامعة أكسفورد وشركة AstraZeneca يطوران لقاح ChAdOx1 nCoV-19 - يتكون من المواد الوارثية لفيروس كورونا والفيروسات الغدية - لم يسبب أي أعراض جانبية وأنتج أجساما مضادة وخلايا T التي تساعد في تقوية الجهاز المنا - عبر تطبيق نبض,neutral
1285507361633968133,اوشك كابوس كورونا على نهايته جامعة اكسفورد تعلن نجاح لقاحها وفي سبتمبر ستنتج مليون لقاح كورونا,neutral
1294670437255979012,جامعة جورجيا في في الولايات المتحدة الأمريكية من ضمن ١٠ جامعات تعمل على إيجاد اللقاح لفيروس كورونا جنبا إلى جنب مع هارفارد واكسفورد وام اي تي وغيرها فخور بجامعتي,neutral
1319853563720441856,أظهرت دراسة أن لقاح Covid-19 الذي تم تطويره في جامعة أكسفورد التابع لشركة أسترازينيكا (AstraZeneca) يتبع بدقة التعليمات الجينية المبرمجة فيه من قبل مطوريه لإثارة استجابة مناعية قوية بنجاح,neutral
1325774483240660992,جامعة اوكسفورد ترحب بنتايج لقاح شركة فايزر,neutral
1329328884245012481,لقاح جامعة اوكسفورد مشعلل تويتر بنتائجة الاولية ابحث عن Oxford vaccine بخانة البحث,neutral
1330772038194229248,حقق اللقاح الذي طورته جامعة أكسفورد البريطانية ضد فيروس كورونا المستجد نجاحا بنسبة تصل الى 90% لدى المتطوعين كورونا كورونا المستجد,neutral
1330792104860258304,أخبار لقاح كورونا السريعة ١- أعلنت اليوم جامعة أكسفورد عن لقاحها وفعاليته ٧٠٪ ٢- يصبح العدد الآن ٣ لقاحات فايزر/بايونتك مودرنا أكسفورد ٣- قد يبدأ التطعيم خلال شهر بلقاح فايزر/بايونتك حال تمت موافقة FDA ٤- يحتاج اللقاح لتبريد يقترب من درجة الصفر حتى يحقن صعوبة توزيع,neutral
1343216487050473479,الرئيس التنفيذي لشركة AstraZeneca المتعاونة مع جامعة أكسفورد لإنتاج وتوزيع اللقاح يرفع الآمال ويعلن أن لقاح أكسفورد أكثر فاعلية مما كان يعتقد في البداية وسط المخاوف الكبيرة من الانتشار السريع لـ السلالة الجديدة للفيروس في المملكة المتحدة وجميع أنحاء العالم,neutral
1343221285233582088,لقاح جامعة اوكسفورد قادم,neutral
1343423580844023814,🛑 أكد الرئيس التنفيذي لشركة الأدوية استرازينيكا إن لقاح اكسفورد-استرازينيكا الذي طورته شركته بالتعاون مع جامعة أكسفورد تمكن من تحقيق معادلة ناجحة في ما يتعلق بالفاعلية لمكافحة كورونا ويؤمن حماية بنسبة 100 بالمئة ضد الحالات الحادة من كوفيد-19 التي تتطلب دخول المستشفى,neutral
1344179254142128130,خبر عاجل السلطات المختصة في بريطانيا توافق على استخدام لقاح لفيروس كورونا من ابتكار علماء جامعة أكسفورد,neutral
1344183356611825670,عاجل 🔴 بريطانيا تعلن رسميا موافقتها على لقاح استرازينيكا المضاد لفيروس كورونا الذي طورته جامعة اكسفورد لندن,neutral
1344183634518044672,عاجل | بريطانيا تقر اللقاح الذي طورته جامعة أوكسفورد وشركة أسترازينيكا فيروس كورونا,neutral
1344209036493914112,بريطانيا تعتمد اللقاح الذي طورته جامعة أكسفورد,neutral
1344284622818074626,رسميا اعتمدت المملكة المتحدة لقاح جامعة أكسفورد البريطانية ( اكسفورد - استرا زينيكا)بعدعمل طويل من الابحاث التي بدأت منذ ثلاث سنوات وتوجت بالتجارب السريرية التي مرت بالمراحل كاملة وفي أكثر من دولة وأكثر من عرق بريطانيا-ج أفريقيا-كينيا-الهند-البرازيل لقاح كورونا لقاح اكسفورد,neutral
1345504659327381504,عاجل جامعة الملك فهد للبترول والمعادن تهيب طلابها وجميع منسوبيها التسجيل لتلقى لقاح كورونا عبر تطبيق صحتي,neutral
1347340721330794496,تفاعلكم| أستاذ المناعة والحساسية في جامعة جوروج تاون د طلال نصولي يحذر من الاتجاه للسوق السوداء بحثا عن لقاح كورونا وينصح الخائفون ! المزيد من التفاصيل 👇🏽,neutral
1349806671783198722,جدير بالذكر أن شركة AnGes اليابانية بالتعاون مع جامعة أوساكا طورت لقاح بنفس التقنية وكذلك شركة Entos الكندية قامت بنفس الطريقة التصنيعية هنا نتائج البحث منشورة,neutral
1349917369020329985,فيديو | نجاح أول لقاح سعودي مضاد لفيروس كورونا في جامعة الإمام عبدالرحمن بن فيصل الإخبارية,neutral
1349952303793655808,نجاح أول لقاح سعودي مضاد لفيروس كورونا في جامعة الإمام عبدالرحمن بن فيصل بقيادة الدكتورة إيمان المنصور وفريقها البحثي من التوصل إلى أول لقاح سعودي ضد فيروس كورونا المستجد هنيئا لـ جبل طويق و لوطننا الغالي هذا الإنجاز🇸🇦💚,neutral
1350029147549167617,نجاح أول لقاح سعودي مضاد لـ كورونا في جامعة الإمام عبدالرحمن بن فيصل,neutral
1350049434764193792,🛑1️⃣نجح فريق بحثي للتوصل إلى أول لقاح سعودي مضاد لفيروس كورونا وذلك في معهد الأبحاث والاستشارات الطبية في جامعة الإمام عبدالرحمن بن فيصل في الدمام,neutral
1350069411395342336,فيديو | بدعم من وزارة التعليم أول لقاح سعودي ضد فيروس كورونا تتوصل له جامعة الإمام عبدالرحمن بن فيصل بقيادة د إيمان المنصور EDU SA,neutral
1350095508992380932,فيديو|| بدعم من وزارة التعليم أول لقاح سعودي ضد فيروس كورونا تتوصل له جامعة الإمام عبدالرحمن بن فيصل بقيادة د إيمان المنصور برنامج 120,neutral
1350124093668995074,بقيادة بنت الوطن د إيمان المنصور نجاح أول لقاح سعودي مضاد لفيروس كورونا في جامعة الإمام عبدالرحمن بن فيصل 🇸🇦🇸🇦,neutral
1350137505442619394,أول لقاح سعودي ضد فيروس كورونا تتوصل له جامعة الإمام عبدالرحمن بن فيصل EDU SA جامعة الإمام عبدالرحمن بن فيصل كورونا كوفيد 19 لقاح كورونا بالمملكة لقاح سعودي الشرقية المنطقة الشرقية الساحات العربيه,neutral
1350159939126366211,فيديو | نجاح أول لقاح سعودي مضاد لفيروس كورونا في جامعة الإمام عبدالرحمن بن فيصل بـ الدمام الإخبارية الشرقية دليل المنطقة الشرقية,neutral
1350187287062212608,وزارة التعليم تدعم جهود جامعة الإمام عبدالرحمن بن فيصل لإنهاء التجارب قبل السريرية للقاح ضد فيروس كورونا,neutral
1350197485617246208,أول لقاح سعودي ضد فيروس كورونا تتوصل له جامعة الإمام عبدالرحمن بن فيصل اخبار SaudiArabia السعودية,neutral
1350200538546188290,🔴 نجاح أول لقاح سعودي مضاد لـ كورونا في جامعة الإمام عبدالرحمن بن فيصل,neutral
1350210338977943552,دراسة لباحثين من جامعة أكسفورد البريطانية أظهرت عدم الاستفادة من استخدام بلازما متعافي كوفيد19 لعلاج مرضى كوفيد19 ولم تسهم في منع الوفيات كورونا الجديد لقاح فايزر لقاح كوفيد 19 لقاح,neutral
1350227956266901512,بقيادة د إيمان المنصور نجاح أول لقاح سعودي مضاد لفيروس كورونا في جامعة الإمام عبدالرحمن بن فيصل 💚🇸🇦,neutral
1354879888474263552,وزير التعليم يلتقي الفريق العلمي بجامعة الإمام عبدالرحمن بن فيصل؛ الذي أنهى التجارب قبل السريرية لإنتاج لقاح فيروس كورونا,neutral
1354833731903746053,وزير التعليم يلتقي بالفريق العلمي بجامعة الإمام عبدالرحمن بن فيصل بعد إنهاء التجارب قبل السريرية لإنتاج لقاح فيروس كورونا واس عام,neutral
1354946570182156291,فيديو | وزير التعليم خلال لقائه الفريق العلمي الذي أنهى التجارب قبل السريرية للقاح فيروس كورونا بجامعة عبدالرحمن بن فيصل نتطلع لاستكمال الرحلة العلمية لإنتاج اللقاح والتكامل مع الجهود الوطنية,neutral
1355465597061115905,حائل تشرع في تجهيز مركز لقاحات كورونا في مركز المؤتمرات بجامعة حائل لتقديم اللقاح لسكان المنطقة,neutral
1359114736508493829,📍 أعظم خبر يلامس قلبك 🇸🇦 المملكة تبدأ المرحلة الأولى من التجارب السريرة لإنتاج لقاح مضاد لكورونا بدأت جامعة الإمام عبدالرحمن بن فيصل المرحلة كأول جامعة واول وطن عربي يفعل ذلك إنجاز عظيم للوطن وتم أيضا التوقيع مع شركات بريطانية وسويدية لإنتاج كميات كبيرة فور الانتهاء ❤️,neutral
1361033309963378693,جامعة /أكسفورد/ تختبر لقاح كورونا على الأطفال الذين تبلغ أعمارهم ست سنوات كجزء من تجارب سريرية لاختبار فعاليته لدى من تقل أعمارهم عن 18 عاما,neutral
1361584923740676102,أخصائي الأمراض المعدية بجامعة مانشستر البريطانية د ضرار بلعاوي اللقاحات استطاعت التعامل مع تحورات كورونا بنسبة كبيرة,neutral
1361723658960576514,صور بدء إعطاء لقاحات كورونا في مركز اللقاحات بمقر جامعة أم القرى بـ مكة المكرمة,neutral
1361745396721209356,بدء إعطاء لقاحات كورونا في مركز اللقاحات بمقر جامعة أم القرى بـالعابدية مكة المكرمة,neutral
1361747185398865924,انطلاق التطعيم بلقاح كورونا (كوفيد-١٩) في مكة المكرمة بمركز لقاحات كورونا بجامعة أم القرى,neutral
1361750881830592525,انطلاق التطعيم بلقاح كورونا في مكة بمركز لقاحات كورونا بجامعة أم القرى اخبار السعودية,neutral
1361775083224772611,وزارة الصحة انطلاق التطعيم باللقاح المضاد لفيروس كورونا في مكة المكرمة بمركز لقاحات كورونا بجامعة أم القرى,neutral
1362088856682659845,⭕ بدء إعطاء لقاح كورونا في مركز اللقاحات بمقر جامعة أم القرى لمزيد من التفاصيل 👇 أخبار اليوم صحف اخبار جده جده الان,neutral
1362099583053139968,أفتتحت الصحة في مكة أول مركز لتقديم اللقاح في جامعة أم القرى edu سجل الآن عبر تطبيق صحتي لأخذ لقاح كورونا (كوفيد-19) اللقاح آمن ويحميك وأحبابك من الإصابة بالفيروس -بإذن الله,neutral
1362202843730636800,🎥 فيديو | عكاظ ترصد استعدادات مقر لقاح كورونا في جامعة الطائف لإنطلاقها الأسبوع المقبل رصد | بلال أعظم ان تكون اولا تطبيق عكاظ,neutral
1362354519338811392,فيديو 🎥 انطلاق التشغيل التجريبي لمركز لقاح كورونا في مبنى الصالة الرياضية بجامعة الطائف التشغيل الفعلي (الأحد) المقبل,neutral
1362363262768189445,لقاح جامعة أكسفورد مع شركة أسترازينيكا هو لقاح تم تطويره بطريقة أكاديمية دقيقة ليس ربحيا بدأ العمل عليه منذ سنوات لفيروسات كورونا المسببة لمتلازمة الشرق الأوسط التنفسية MERS ومع بدء الجائحة تم تعديله ليتواكب مع فيروس كورونا المستجد لقاح كورونا لقاح إكسفورد لقاح آمن,neutral
1362379191711387651,📍لقاح كورونا📍 مدير مكتب التعليم بوسط المخواة أ/منصور العمري يدعو منسوبي المكتب من مشرفين ومعلمين وطلاب بالتسجيل لأخذ لقاح كورونا عبر تطبيق صحتي سجل الآن لحماية نفسك وأحبابك من الإصابة بالفيروس بإذن الله رابط تطبيق صحتي تعليم المخواة وزارة التعليم,neutral
1362410663281319943,مركز اللقاحات في حائل يبدأ في استبقال المستفيدين لتلقي لقاح كورونا 📍مركز المؤتمرات في مجمع كليات الطالبات في جامعة حائل ( أجا ),neutral
1362505584319291395,معالي رئيس الجامعة يتفقد جاهزية مركز لقاحات كورونا كوفيد-١٩ بـ جامعة الملك سعود,neutral
1362513301712891905,جامعة الجوف تطلق البرنامج التوعوي لقاحك أمانك بالتزامن مع بدء مركز استقبال اللقاحات في منطقة الجوف وتلقي سمو أمير منطقة الجوف للجرعة الأولى,neutral
1363264056837042176,صحة الطائف تدشن صباح اليوم مركز لقاح كورونا بــ جامعة الطائف وتدعو المستفيدين بتسجيل المواعيد عبر تطبيق صحتي الطايف,neutral
1363587898558316544,⁧ جامعة الملك سعود⁩ تطلق مركز لقاحات⁩ كوفيد-19 لطلبتها ومنسوبيها وذويهم مجهزة بـ ٤٨ عيادة وبطاقة استيعابية تصل إلى ٢٠٠٠ مستفيد في اليوم الواحد,neutral
1363851478159544326,مستشفى الملك عبدالله الجامعي يقدم أولى جرعات لقاح كوفيد-19 لمنسوبيه جامعة الأميرة نورة,neutral
1363872213267582980,نائب وزير التعليم يقف على جاهزية مركز لقاحات فيروس كورونا بجامعة الملك سعود الذي يضم 48 عيادة sa @ KSU لقاح كورونا آفاق 10 سنوات عطاء مصداقية,neutral
1363888712879341573,إنفوجرافيك الجامعة| تجهيز مركز لقاحات كوفيد-19 بجامعة جازان بسعة 105 عيادة وتوقيع اتفاقية مع وزارة الصحة لاستلام وتخزين اللقاحات وجدولة مواعيد التطعيم حسب الأولويات وعبر الأنظمة الإلكترونية المعتمدة جامعة جازان,neutral
1364622785302167557,مركز لقاحات كورونا (كوفيد-19) المقام بجامعة المجمعة يبدأ باستقبال المستفيدين وسمو محافظ المجمعة يزور المركز وزارة الصحة الصحة الشؤون الصحية مستشفى الملك خالد بالمجمعة جامعة المجمعة الساحات العربيه,neutral
1364630368893165574,مركز لقاحات كورونا المقام بـ جامعة المجمعة يبدأ باستقبال المستفيدين وسمو محافظ المجمعة يزور المركز,neutral
1364883024916193283,حصول أوائل المستفيدين على لقاح فيروس كورونا كوفيد19 بمركز اللقاح في محافظة حفرالباطن بمقر جامعة حفر الباطن سجل الآن عبر تطبيق صحتي اللقاح آمن ويحميك وأحبابك من الإصابة بالفيروس - بإذن الله -,neutral
